id_ocorrencia;local_ocorrencia;latitude_ocorrencia;longitude_ocorrencia;data_ocorrencia;hora_ocorrencia;presen_agen_segur_ocorrencia;qtd_morto_civil_ocorrencia;qtd_morto_agen_segur_ocorrencia;qtd_ferido_civil_ocorrencia;qtd_ferido_agen_segur_ocorrencia;estado_id;cidade_id;nome_cidade;cod_ibge_cidade;gentilico_cidade;populacao_cidade;area_cidade;densidade_demo_cidade;nome_estado;uf_estado;cod_ibge_estado;homem_qtd_mortos_oc;homem_qtd_feridos_oc;mulher_qtd_mortos_oc;mulher_qtd_feridos_oc;chacina_oc;chacina_qtd_mortos_oc;chacina_unidades_policiais_oc;ag_seguranca_vitima_oc;ag_seguranca_mortos_status_oc;ag_seguranca_feridos_status_oc;bala_perdida_oc;bala_perdida_qtd_mortos_oc;bala_perdida_qtd_feridos_oc;interior_residencia_oc;interior_residencia_qtd_mortos_oc;interior_residencia_qtd_feridos_oc;imediacao_ensino_oc;imediacao_ensino_qtd_mortos_oc;imediacao_ensino_qtd_feridos_oc;vitima_crianca_oc;vitima_crianca_qtd_mortos_oc;info_adicional_crianca_morta_oc;vitima_crianca_qtd_feridos_oc;info_adicional_crianca_ferida_oc;vitima_adolescente_oc;vitima_adolescente_qtd_mortos_oc;info_adicional_adolescente_morto_oc;vitima_adolescente_qtd_feridos_oc;info_adicional_adolescente_ferido_oc;vitima_idoso_oc;vitima_idoso_qtd_mortos_oc;info_adicional_idoso_morto_oc;vitima_idoso_qtd_feridos_oc;info_adicional_idoso_ferido_oc;informacao_via_oc;descricao_via_interrompida_oc;data_interrupcao_via_oc;data_liberacao_via_oc;outros_recortes;motivo_principal;motivo_complementar
52138;R. Gen. Augusto Sisson - Anchieta, Rio de Janeiro - RJ, Brasil;-22.830087;-43.4093707;14/09/2022;05:28:00;1;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;41 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52139;R. Nepomuceno - Realengo, Rio de Janeiro - RJ, Brasil;-22.8818158;-43.4381465;14/09/2022;07:00:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;14 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Perseguição;Ação policial;
52140;Morro do Cajueiro -Madureira, Rio de Janeiro - RJ, Brasil;-22.864991;-43.3356598;14/09/2022;10:30:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;9 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
52141;Rua Daniel Tôrres - Engenhoca, Niterói - RJ, Brasil;-22.8730393;-43.0942779;14/09/2022;10:00:00;1;1;0;2;0;19;3641;Niterói;3303302;niteroiense;487562;13392;3.64;Rio de Janeiro;RJ;33;1;2;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52142;Aratuba - Vera Cruz -  BA, Brasil;-13.0931961;-38.7523932;13/09/2022;00:00:00;0;1;0;2;0;5;613;Vera Cruz;2933208;vera-cruzense;37567;29973;125.30;Bahia;BA;29;1;2;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Sim;0;;1;Sem identificação;Não;0;;0;;Não;0;;0;;Não;;;;;Disputa;Homicidio/Tentativa
52143;Village Praia de Aleluia - Praia do Flamengo, Stella Maris, Salvador - BA, Brasil;-12.9299458;-38.3210673;13/09/2022;19:00:00;0;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo;Não identificado
52144;São Gonçalo, RJ, Brasil;-22.8235278;-43.0477582;14/09/2022;12:30:00;0;0;0;1;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;
52145;Favela Lemos de Brito- Quintino Bocaiuva, Rio de Janeiro - RJ, Brasil;-22.898903955322904;-43.329874711669916;14/09/2022;17:44:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52146;Avenida Afrânio Peixoto - Lobato, Salvador - BA, Brasil;-12.9231172;-38.4829813;14/09/2022;06:30:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;1;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Sim;1;Sem identificação;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;Não identificado
52147;Morro do Fubá - Cascadura, Rio de Janeiro - RJ, Brasil;-22.88800874924712;-43.33318046884766;14/09/2022;19:58:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52149;Avenida Lafayete Coutinho - Dois de Julho, Salvador - BA, Brasil;-12.982215091251321;-38.51983465588913;14/09/2022;14:00:00;1;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;PC;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Outros;Ação policial;Não identificado
52151;Quitungo- Brás de Pina, Rio de Janeiro - RJ, Brasil;-22.8313548;-43.3022253;14/09/2022;22:05:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52152;Favelinha - Lages, Paracambi - RJ, Brasil;-22.6267287;-43.7022693;14/09/2022;19:00:00;1;1;0;0;0;19;3644;Paracambi;3303609;paracambiense;47124;17968;262.30;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52153;Travessa Jorge Amado, Castelo Branco,  Salvador - Bahia, Brasil;-12.904577753548624;-38.43396171927452;15/09/2022;05:19:00;1;2;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;2;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;Não identificado
52159;Cidade de Deus, Rio de Janeiro - RJ, Brasil;-22.9465479;-43.3697197;15/09/2022;02:50:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52160;Cidade de Deus, Rio de Janeiro - RJ, Brasil;-22.9465479;-43.3697197;15/09/2022;10:00:00;1;0;0;1;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;18 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
52161;Irajá, Rio de Janeiro - RJ, Brasil;-22.8443491;-43.3232005;15/09/2022;06:10:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52162;Cidade de Deus, Rio de Janeiro - RJ, Brasil;-22.9465479;-43.3697197;15/09/2022;07:08:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;18 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
52163;Estrada de Guaxindiba- Guaxindiba, São Gonçalo - RJ, Brasil;-22.78412539283889;-42.97503069364013;14/09/2022;14:00:00;1;2;0;0;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;2;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52164;Rua Bráulio Pereira - Curuzu, Salvador - BA, Brasil;-12.9483867;-38.4870507;15/09/2022;12:11:00;1;0;1;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Sim;Aposentado / exonerado;;Não;0;0;Sim;1;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Execução;Não identificado
52165;Jardim Olavo Bilac, Duque de Caxias - RJ, Brasil;-22.7619547;-43.3222618;15/09/2022;13:10:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52166;Avenida Paulo de Frontin, Rio de Janeiro - RJ, Brasil;-22.9233335;-43.2096246;15/09/2022;11:00:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;4 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52167;Jóquei Clube, São Gonçalo - RJ, Brasil;-22.8467882;-42.9983438;15/09/2022;10:00:00;1;0;0;1;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;0;0;0;1;Não;0;PM;Não;;;Sim;0;1;Não;0;0;Sim;0;1;Sim;0;;1;Unidade de ensino,Bala perdida;Não;0;;0;;Não;0;;0;;Não;;;;Perseguição;Ação policial;
52168;" Avenida Paulo de Frontin - Rio Comprido, Rio de Janeiro - RJ, Brasil";-22.9269745;-43.2095296;15/09/2022;15:00:00;1;0;0;2;1;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;2;0;0;Não;0;PM;Sim;;Em serviço;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo de cargas;Ação policial
52169;Rua do Catú - Cacha Pregos, Vera Cruz - BA, Brasil;-13.102629106189585;-38.79011301165676;15/09/2022;14:00:00;1;0;0;2;0;5;613;Vera Cruz;2933208;vera-cruzense;37567;29973;125.30;Bahia;BA;29;0;2;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Disputa;Ação policial,Arrastão,Homicidio/Tentativa
52170;Paciência, Rio de Janeiro - RJ, Brasil;-22.9202638;-43.6320026;15/09/2022;23:37:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52172;"3ª Etapa - Castelo Branco, Salvador - BA, Brasil ";-12.9025731;-38.4279767;15/09/2022;08:30:00;1;1;0;0;1;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;1;0;0;Não;0;PM;Sim;;Em serviço;Não;0;0;Sim;1;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;Não identificado
52175;Estrada de Guaxindiba - Vista Alegre, São Gonçalo - RJ, Brasil;-22.7996826;-42.9707803;16/09/2022;04:30:00;0;0;0;2;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;0;2;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Sim;0;;1;Sem identificação;Não;0;;0;;Não;;;;;Homicidio/Tentativa;
52176;Rua Maria Rasuk Viléla - Coelho da Rocha, São João de Meriti - RJ, 25555-351, Brasil;-22.7838058;-43.3779961;15/09/2022;21:00:00;0;1;0;0;0;19;3668;São João de Meriti;3305109;meritiense;458673;3522;13.02;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo;Homicidio/Tentativa
52177;Comunidade do Arvoral-Serra Grande, Niterói - RJ, 24340-300, Brasil;-22.9307112;-43.0224257;16/09/2022;12:36:00;1;1;0;0;0;19;3641;Niterói;3303302;niteroiense;487562;13392;3.64;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52178;Praia do Porto da Barra, Salvador - BA, Brasil;-13.003299139747844;-38.53286812944776;16/09/2022;16:10:00;0;0;0;2;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;1;0;1;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Briga;Homicidio/Tentativa
52181;Rua Visconde de Cabo Frio - Bonfim, Salvador - BA, Brasil;-12.923019966173216;-38.50740641165675;16/09/2022;15:00:00;0;1;0;1;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;Não identificado
52186;Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, Brasil;-22.9347222;-43.2047222;17/09/2022;00:08:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52187;Pavuna, Rio de Janeiro - RJ, Brasil;-22.8122261;-43.3619715;17/09/2022;02:14:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52188;Complexo do São Carlos- Estácio, Rio de Janeiro - RJ, Brasil;-22.9196316685492;-43.202271228033446;17/09/2022;05:14:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52190;Campos Elíseos, Duque de Caxias - RJ, Brasil;-22.71583;-43.2618217;17/09/2022;08:09:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52191;Rio do Ouro, São Gonçalo - RJ, Brasil;-22.8799032;-42.986026;16/09/2022;22:00:00;0;0;0;1;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tortura;
52192;Campo do Mangueirão - Taquara, Duque de Caxias - RJ, Brasil;-22.6252883;-43.2288483;17/09/2022;12:30:00;1;0;0;1;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52193;Av. Dom Hélder Câmara, 8403 - Piedade, Rio de Janeiro - RJ, 20751-001, Brasil;-22.885897350227314;-43.308617044180295;17/09/2022;16:09:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52194;Rua Direta da Mata Escura - Mata Escura, Salvador - BA, Brasil;-12.9347607;-38.4604072;11/09/2022;16:30:00;1;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Sim;1;Evento,Sem identificação;0;;Não;0;;0;;Não;;;;;Operação policial;Não identificado
52196;Rua Joaquim Meier - Méier, Rio de Janeiro - RJ, Brasil;-22.90691632083833;-43.28090640859832;17/09/2022;17:17:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52197;Rua Silveira Martins - Saboeiro, Salvador - BA, Brasil;-12.961536516221761;-38.44545182593385;17/09/2022;13:30:00;0;0;0;1;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Ataques armados sobre rodas;Não identificado;Não identificado
52198;Rua Baronesa - Praça Seca, Rio de Janeiro - RJ, Brasil;-22.8986545;-43.3494205;17/09/2022;17:40:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52200;Barreira do vasco - Vasco da Gama, Rio de Janeiro - RJ, Brasil;-22.890248714354428;-43.22987958360596;17/09/2022;18:45:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52201;Morro do Adeus - Complexo do Alemão, Rio de Janeiro - RJ, Brasil;-22.8648338;-43.2617645;17/09/2022;19:42:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52202;Parque União- Maré, Rio de Janeiro - RJ, Brasil;-22.8505362;-43.2429235;17/09/2022;20:20:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tiros a esmo;
52204;Dom Bosco - Marapicu, Nova Iguaçu - RJ, Brasil;-22.8038784;-43.58697;17/09/2022;23:00:00;1;0;0;0;0;19;3643;Nova Iguaçu;3303500;iguaçuano;796257;52125;1.53;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52206;Invasão Chesf - São Rafael, Salvador - BA, Brasil;-12.93866114067743;-38.418848148132334;17/09/2022;20:00:00;1;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52207;Largo do Queimado - Caixa D'agua, Salvador - BA, Brasil;-12.956307642183415;-38.497783825777624;18/09/2022;02:00:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;
52208;Rua Curitiba - Realengo, Rio de Janeiro - RJ, Brasil;-22.8631751;-43.4401415;18/09/2022;03:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52209;Rua Alice - Laranjeiras, Rio de Janeiro - RJ, Brasil;-22.9353388;-43.1945547;18/09/2022;14:00:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo;
52211;Rua André Rocha - Taquara, Rio de Janeiro - RJ, Brasil;-22.9333338;-43.3772097;18/09/2022;10:00:00;1;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo;Ação policial
52213;Avenida Grão Pará - Jardim Paraíso, Nova Iguaçu - RJ, Brasil;-22.821199809566405;-43.59263021645507;18/09/2022;18:30:00;1;0;0;1;0;19;3643;Nova Iguaçu;3303500;iguaçuano;796257;52125;1.53;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;20 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52214;Rua Meireles - Pero Vaz, Salvador - BA, Brasil;-12.9528295;-38.4914497;18/09/2022;19:16:00;0;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;Não identificado
52216;Novo Mexico, São Gonçalo - RJ, Brasil;-22.8698907;-43.0457771;18/09/2022;20:30:00;0;0;0;0;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52217;Morro do Jordão-Taquara, Rio de Janeiro - RJ, Brasil;-22.9110545;-43.3721919;18/09/2022;15:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52218;Morro do Jordão-Taquara, Rio de Janeiro - RJ, Brasil;-22.9110545;-43.3721919;18/09/2022;17:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52219;Curicica, Rio de Janeiro - RJ, Brasil;-22.9499722;-43.3831705;18/09/2022;23:05:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52220;RJ -104 - Arsenal, São Gonçalo - RJ, Brasil;-22.8578704;-43.0268167;17/09/2022;15:00:00;1;0;0;0;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52222;Rua Luís Carlos, Fazenda Coutos, Salvador - Bahia, Brasil;-12.849717973423763;-38.462539315223694;19/09/2022;00:52:00;0;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52230;Morro do Fubá- Campinho, Rio de Janeiro - RJ, Brasil;-22.8863153;-43.3426505;19/09/2022;04:15:00;0;0;0;1;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Disputa;
52232;COMPLEXO DA MANGUEIRINHA - Rua Bento Querino - Vila Centenario, Duque de Caxias - RJ, Brasil;-22.7779796;-43.3198345;19/09/2022;10:25:00;1;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52233;Parque Analândia, São João de Meriti - RJ, Brasil;-22.7995176;-43.3355012;18/09/2022;21:00:00;0;0;0;3;0;19;3668;São João de Meriti;3305109;meritiense;458673;3522;13.02;Rio de Janeiro;RJ;33;0;3;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Bar;Briga;Ataque a civis,Homicidio/Tentativa
